Lev.YearMonth;Hämtställe;Hämtställe Gatuadress;Hämtställe Ort;Hämtställe Märkning;Artikel;RODkod;RodKodbeskr;EWCkod;Farligt avfall;Kvantitet kg
202303;0447193      Volvo Personvagnar AB (Göteborg);N/A;Göteborg;PVÖ, kundnr: 0447193;3547 Pyroteknisk utrustning;D10;D10 Without energy recovery;160110;JA;201
202303;05250022    Volvo Personvagnar AB (Göteborg);Parkering PVBL;Göteborg;Batlab Steg 3;3663 Isolering ej återvinningsbar;D1;D1 Landfill;170604;NEJ;1 150
202303;05314943    Volvo Personvagnar AB (Göteborg);Utrustningsvägen;Göteborg;Project - TUN Etapp 2;3663 Isolering ej återvinningsbar;D1;D1 Landfill;170604;NEJ;500
202303;0468801      Volvo Personvagnar AB (Göteborg);Assar Gabrielssons väg 5;Göteborg;Rest. Jacob, kundnr: 0468801;3904 Verksamhetsavfall till deponi;D1;D1 Landfill;160304;NEJ;200
202303;0468793      Volvo Personvagnar AB (Göteborg);VAK / Gunnar Engellaus väg 8;Göteborg;The Melting Pot och The Bikery;3904 Verksamhetsavfall till deponi;D1;D1 Landfill;160304;NEJ;10
202303;0468793      Volvo Personvagnar AB (Göteborg);VAK / Gunnar Engellaus väg 8;Göteborg;The Melting Pot och The Bikery;3904 Verksamhetsavfall till deponi;D1;D1 Landfill;191209;NEJ;10
202303;0476374      Volvo Personvagnar AB (Göteborg);N/A;Göteborg;PVS Design, kundnr: 0476374;3916 Avfall till deponi, bygg & riv;D1;D1 Landfill;170904;NEJ;790
202303;05318936    Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;PVV Office Waste;3931 Aerosoler;D10;D10 Without energy recovery;160504;JA;2
202303;0283077      Volvo Personvagnar AB (Göteborg);PVRS Riskskjul Döda dalen;Göteborg;PV Styckegods Farligt Avfall;3931 Aerosoler;D10;D10 Without energy recovery;160504;JA;59
202303;05190673    Volvo Personvagnar AB (Göteborg);Röra Byväg;Göteborg;CWT2;3931 Aerosoler;D10;D10 Without energy recovery;160504;JA;3
202303;0283135      Volvo Personvagnar AB (Göteborg);Norra gatan;Göteborg;PVTR Bränsle;3030 Bensin;R1;R1 With energy recovery;130702;JA;5 880
202303;0283077      Volvo Personvagnar AB (Göteborg);PVRS Riskskjul Döda dalen;Göteborg;PV Styckegods Farligt Avfall;3030 Bensin;R1;R1 With energy recovery;130702;JA;814
202303;05628151    Volvo Personvagnar AB (Göteborg);Amazonvägen;Göteborg;VHK;3094 Hushållsavfall,utsorterat;R1;R1 With energy recovery;200301;NEJ;300
202303;03764123    Volvo Personvagnar AB (Göteborg);Assar Gabrielssons Väg;Göteborg;Chang i Polestar-huset;3094 Hushållsavfall,utsorterat;R1;R1 With energy recovery;200301;NEJ;918
202303;0185512      Volvo Personvagnar AB (Göteborg);Gunnar Engellaus;Göteborg;Rest. Emma, kundnr: 0185512;3094 Hushållsavfall,utsorterat;R1;R1 With energy recovery;200301;NEJ;200
202303;0468777      Volvo Personvagnar AB (Göteborg);Gustaf Larssons väg;Göteborg;Rest. Hive Food Market kundnr: 0468777;3094 Hushållsavfall,utsorterat;R1;R1 With energy recovery;200301;NEJ;2 390
202303;05190673    Volvo Personvagnar AB (Göteborg);Röra Byväg;Göteborg;CWT2;3094 Hushållsavfall,utsorterat;R1;R1 With energy recovery;200301;NEJ;1 200
202303;0178863      Volvo Personvagnar AB (Göteborg);Volvo Jakobs väg;Göteborg;PVH, kundnr: 0178863;3094 Hushållsavfall,utsorterat;R1;R1 With energy recovery;200301;NEJ;2 040
202303;04363347    Volvo Personvagnar AB (Göteborg);Volvo Jakobs Väg/PVD Norra;Göteborg;Rest. The Harvest (Volvo PVD);3094 Hushållsavfall,utsorterat;R1;R1 With energy recovery;200301;NEJ;1 452
202303;05190673    Volvo Personvagnar AB (Göteborg);Röra Byväg;Göteborg;CWT2;3160 Träavfall målat, bygg & riv;R1;R1 With energy recovery;170201;NEJ;5 420
202303;05668033    Volvo Personvagnar AB (Göteborg);Tunnelvägen;Göteborg;Project - WPO PV Renovation;3160 Träavfall målat, bygg & riv;R1;R1 With energy recovery;170201;NEJ;1 600
202303;05314943    Volvo Personvagnar AB (Göteborg);Utrustningsvägen;Göteborg;Project - TUN Etapp 2;3160 Träavfall målat, bygg & riv;R1;R1 With energy recovery;170201;NEJ;520
202303;04621678    Volvo Personvagnar AB (Göteborg);Miljöstation RA;Göteborg;FA Styckegods;3221 Färg-, lack-, limavfall;R1;R1 With energy recovery;080409;JA;246
202303;0283077      Volvo Personvagnar AB (Göteborg);PVRS Riskskjul Döda dalen;Göteborg;PV Styckegods Farligt Avfall;3221 Färg-, lack-, limavfall;R1;R1 With energy recovery;080111;JA;236
202303;05358114    Volvo Personvagnar AB (Göteborg);Assar Gabrielssons väg;Göteborg;Byggnad RB;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;50
202303;05358114    Volvo Personvagnar AB (Göteborg);Assar Gabrielssons väg;Göteborg;Byggnad RB;3284 FTI Pappersförp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;50
202303;04446910    Volvo Personvagnar AB (Göteborg);Assar Gabrielssons väg;Göteborg;Projekt RA;1875 Komplext skrot för fragm;R4;R4 Recycled, incl metal scrap;120199;NEJ;8 380
202303;04446910    Volvo Personvagnar AB (Göteborg);Assar Gabrielssons väg;Göteborg;Projekt RA;1899 Blandskrot;R4;R4 Recycled, incl metal scrap;200140;NEJ;2 740
202303;04621678    Volvo Personvagnar AB (Göteborg);Miljöstation RA;Göteborg;FA Styckegods;3320 Isocyanater;R1;R1 With energy recovery;080501;JA;951
202303;0283077      Volvo Personvagnar AB (Göteborg);PVRS Riskskjul Döda dalen;Göteborg;PV Styckegods Farligt Avfall;3320 Isocyanater;R1;R1 With energy recovery;080409;JA;463
202303;0283077      Volvo Personvagnar AB (Göteborg);PVRS Riskskjul Döda dalen;Göteborg;PV Styckegods Farligt Avfall;3320 Isocyanater;R1;R1 With energy recovery;080501;JA;68
202303;0447177      Volvo Personvagnar AB (Göteborg);Miljöstation 1;Göteborg;RA 1:an;3601 Träavfall, omålat;R1;R1 With energy recovery;200138;NEJ;45 360
202303;0447177      Volvo Personvagnar AB (Göteborg);Miljöstation 1;Göteborg;RA 1:an;3906 Verksamhetsavfall för sortering;R11;R11 Recycled, incl metal scrap;200301;NEJ;50
202303;0447177      Volvo Personvagnar AB (Göteborg);Miljöstation 1;Göteborg;RA 1:an;3969 PET/PP Plastband;R13;R13 Recycled, incl metal scrap;200139;NEJ;3 570
202303;05250022    Volvo Personvagnar AB (Göteborg);Parkering PVBL;Göteborg;Batlab Steg 3;3601 Träavfall, omålat;R1;R1 With energy recovery;200138;NEJ;560
202303;0469510      Volvo Personvagnar AB (Göteborg);Miljöstation 2;Göteborg;RA 2:an;3601 Träavfall, omålat;R1;R1 With energy recovery;200138;NEJ;35 660
202303;03879145    Volvo Personvagnar AB (Göteborg);John Bunyans väg 4;Göteborg;PV Byggnad PVÖL;3602 Träavfall, målat;R1;R1 With energy recovery;200138;NEJ;24 600
202303;05336987    Volvo Personvagnar AB (Göteborg);Pressvägen/Väster om TLA;Göteborg;Möbelförråd WPO;3602 Träavfall, målat;R1;R1 With energy recovery;200138;NEJ;1 700
202303;0469510      Volvo Personvagnar AB (Göteborg);Miljöstation 2;Göteborg;RA 2:an;3602 Träavfall, målat;R1;R1 With energy recovery;200138;NEJ;9 960
202303;05456355    Volvo Personvagnar AB (Göteborg);Designvägen;Göteborg;PV Miljö 1;3654 Hushållsavfall för sortering;R1;R1 With energy recovery;200301;NEJ;7 000
202303;0178855      Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;VAK, kundnr: 0178855;3654 Hushållsavfall för sortering;R1;R1 With energy recovery;200301;NEJ;3 120
202303;0469510      Volvo Personvagnar AB (Göteborg);Miljöstation 2;Göteborg;RA 2:an;3654 Hushållsavfall för sortering;R1;R1 With energy recovery;200301;NEJ;1 640
202303;0283077      Volvo Personvagnar AB (Göteborg);PVRS Riskskjul Döda dalen;Göteborg;PV Styckegods Farligt Avfall;3732 Absorbenter, trasor &;R1;R1 With energy recovery;150202;JA;148
202303;05190673    Volvo Personvagnar AB (Göteborg);Röra Byväg;Göteborg;CWT2;3732 Absorbenter, trasor &;R1;R1 With energy recovery;150202;JA;8
202303;04621678    Volvo Personvagnar AB (Göteborg);Miljöstation RA;Göteborg;FA Styckegods;3743 Färg,- lack-, limburkar;R1;R1 With energy recovery;080111;JA;234
202303;05190673    Volvo Personvagnar AB (Göteborg);Röra Byväg;Göteborg;CWT2;3743 Färg,- lack-, limburkar;R1;R1 With energy recovery;080111;JA;11
202303;0283077      Volvo Personvagnar AB (Göteborg);PVRS Riskskjul Döda dalen;Göteborg;PV Styckegods Farligt Avfall;3752 Lösningsmedel;R1;R1 With energy recovery;140603;JA;255
202303;0283077      Volvo Personvagnar AB (Göteborg);PVRS Riskskjul Döda dalen;Göteborg;PV Styckegods Farligt Avfall;3759 Lösningsmedel, halogent;R1;R1 With energy recovery;070703;JA;160
202303;03791647    Volvo Personvagnar AB (Göteborg);Assar Gabrielssons väg 9;Göteborg;Byggnad VB;3905 Brännbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;1 530
202303;03791647    Volvo Personvagnar AB (Göteborg);Assar Gabrielssons väg 9;Göteborg;Byggnad VB;3905 Brännbart, utsorterat;R1;R1 With energy recovery;191210;NEJ;330
202303;05119540    Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;VAK Godsmottagning;3905 Brännbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;100
202303;0178855      Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;VAK, kundnr: 0178855;3905 Brännbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;370
202303;0178855      Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;VAK, kundnr: 0178855;3905 Brännbart, utsorterat;R1;R1 With energy recovery;191210;NEJ;70
202303;0469536      Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg 2;Göteborg;Volvohallen, kundnr: 0469536;3905 Brännbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;90
202303;0469528      Volvo Personvagnar AB (Göteborg);Gustaf Larssons väg 12;Göteborg;SAA, kundnr: 0469528;3905 Brännbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;470
202303;0469528      Volvo Personvagnar AB (Göteborg);Gustaf Larssons väg 12;Göteborg;SAA, kundnr: 0469528;3905 Brännbart, utsorterat;R1;R1 With energy recovery;191210;NEJ;190
202303;0447177      Volvo Personvagnar AB (Göteborg);Miljöstation 1;Göteborg;RA 1:an;3905 Brännbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;13 660
202303;03725918    Volvo Personvagnar AB (Göteborg);N/A;Göteborg;TGS  Färglabb;3905 Brännbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;70
202303;05177985    Volvo Personvagnar AB (Göteborg);PV-gatan;Göteborg;PV14 Office Waste;3905 Brännbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;50
202303;01654250    Volvo Personvagnar AB (Göteborg);PVV;Göteborg;PVV, kundnr: 01654250;3905 Brännbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;690
202303;01654250    Volvo Personvagnar AB (Göteborg);PVV;Göteborg;PVV, kundnr: 01654250;3905 Brännbart, utsorterat;R1;R1 With energy recovery;191210;NEJ;180
202303;0477745      Volvo Personvagnar AB (Göteborg);SAB;Göteborg;SAB, kundnr: 0477745;3905 Brännbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;860
202303;0477745      Volvo Personvagnar AB (Göteborg);SAB;Göteborg;SAB, kundnr: 0477745;3905 Brännbart, utsorterat;R1;R1 With energy recovery;191210;NEJ;110
202303;0469619      Volvo Personvagnar AB (Göteborg);TLA;Göteborg;TLA, kundnr: 0469619;3905 Brännbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;190
202303;0469619      Volvo Personvagnar AB (Göteborg);TLA;Göteborg;TLA, kundnr: 0469619;3905 Brännbart, utsorterat;R1;R1 With energy recovery;191210;NEJ;130
202303;0469601      Volvo Personvagnar AB (Göteborg);TLE;Göteborg;TLE, kundnr: 0469601;3905 Brännbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;450
202303;0469601      Volvo Personvagnar AB (Göteborg);TLE;Göteborg;TLE, kundnr: 0469601;3905 Brännbart, utsorterat;R1;R1 With energy recovery;191210;NEJ;180
202303;0447201      Volvo Personvagnar AB (Göteborg);Tunnelvägen, G5 Förråd 101;Göteborg;PV ÅV GÅRD, kundnr: 0447201;3905 Brännbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;10 113
202303;0447201      Volvo Personvagnar AB (Göteborg);Tunnelvägen, G5 Förråd 101;Göteborg;PV ÅV GÅRD, kundnr: 0447201;3905 Brännbart, utsorterat;R1;R1 With energy recovery;191210;NEJ;5 000
202303;03756251    Volvo Personvagnar AB (Göteborg);Volvo jakobs väg 15;Göteborg;Volvo Byggnad: PV17;3905 Brännbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;20
202303;05336987    Volvo Personvagnar AB (Göteborg);Pressvägen/Väster om TLA;Göteborg;Möbelförråd WPO;3909 Brännbart grovt/överstort;R1;R1 With energy recovery;160199;NEJ;1 600
202303;05336987    Volvo Personvagnar AB (Göteborg);Pressvägen/Väster om TLA;Göteborg;Möbelförråd WPO;3909 Brännbart grovt/överstort;R1;R1 With energy recovery;191210;NEJ;400
202303;0447201      Volvo Personvagnar AB (Göteborg);Tunnelvägen, G5 Förråd 101;Göteborg;PV ÅV GÅRD, kundnr: 0447201;3909 Brännbart grovt/överstort;R1;R1 With energy recovery;160199;NEJ;3 250
202303;0447318      Volvo Personvagnar AB (Göteborg);Assar Gabrielssons Väg;Göteborg;RV, Bilar och Tekn.supp, kundnr: 0447318;3906 Verksamhetsavfall för sortering;R11;R11 Recycled, incl metal scrap;200301;NEJ;20
202303;05295142    Volvo Personvagnar AB (Göteborg);John Bunyans väg;Göteborg;Karosslådor PVLG;3906 Verksamhetsavfall för sortering;R11;R11 Recycled, incl metal scrap;200301;NEJ;26 450
202303;0447177      Volvo Personvagnar AB (Göteborg);Miljöstation 1;Göteborg;RA 1:an;3431 Kontorspapper;R3;R3 Recycled, incl metal scrap;200101;NEJ;850
202303;05190673    Volvo Personvagnar AB (Göteborg);Röra Byväg;Göteborg;CWT2;3163 Plast, Bygg och rivning;R11;R11 Recycled, incl metal scrap;170203;NEJ;1 600
202303;05190673    Volvo Personvagnar AB (Göteborg);Röra Byväg;Göteborg;CWT2;3921 Sammansatt avfall, bygg & riv;R11;R11 Recycled, incl metal scrap;170904;NEJ;500
202303;05314943    Volvo Personvagnar AB (Göteborg);Utrustningsvägen;Göteborg;Project - TUN Etapp 2;3691 Asfalt, bygg & riv;R11;R11 Recycled, incl metal scrap;170302;NEJ;89 600
202303;05705835    Volvo Personvagnar AB (Göteborg);Utrustningsvägen TU östra sidan;Göteborg;Cars & Technical support;3906 Verksamhetsavfall för sortering;R11;R11 Recycled, incl metal scrap;200301;NEJ;880
202303;0178855      Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;VAK, kundnr: 0178855;3996 LDPE färgad;R13;R13 Recycled, incl metal scrap;200139;NEJ;40
202303;0447177      Volvo Personvagnar AB (Göteborg);Miljöstation 1;Göteborg;RA 1:an;3758 Slam för behandling;R3;R3 Recycled, incl metal scrap;130508;JA;320
202303;0447177      Volvo Personvagnar AB (Göteborg);Miljöstation 1;Göteborg;RA 1:an;3846 Wellpapp, löst;R3;R3 Recycled, incl metal scrap;200101;NEJ;9 640
202303;0447177      Volvo Personvagnar AB (Göteborg);Miljöstation 1;Göteborg;RA 1:an;3305 Glas, isomix;R5;R5 Recycled, incl metal scrap;160120;NEJ;1 340
202303;0447201      Volvo Personvagnar AB (Göteborg);Tunnelvägen, G5 Förråd 101;Göteborg;PV ÅV GÅRD, kundnr: 0447201;3996 LDPE färgad;R13;R13 Recycled, incl metal scrap;200139;NEJ;150
202303;05628151    Volvo Personvagnar AB (Göteborg);Amazonvägen;Göteborg;VHK;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;40
202303;05628151    Volvo Personvagnar AB (Göteborg);Amazonvägen;Göteborg;VHK;3284 FTI Pappersförp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;40
202303;05628151    Volvo Personvagnar AB (Göteborg);Amazonvägen;Göteborg;VHK;3846 Wellpapp, löst;R3;R3 Recycled, incl metal scrap;200101;NEJ;30
202303;04287173    Volvo Personvagnar AB (Göteborg);Volvo Jakobs Väg;Göteborg;PVÖ Östra Gaveln Avd.91938;3909 Brännbart grovt/överstort;R1;R1 With energy recovery;191210;NEJ;3 240
202303;0469510      Volvo Personvagnar AB (Göteborg);Miljöstation 2;Göteborg;RA 2:an;3909 Brännbart grovt/överstort;R1;R1 With energy recovery;160199;NEJ;2 200
202303;03764123    Volvo Personvagnar AB (Göteborg);Assar Gabrielssons Väg;Göteborg;Chang i Polestar-huset;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;80
202303;03764123    Volvo Personvagnar AB (Göteborg);Assar Gabrielssons Väg;Göteborg;Chang i Polestar-huset;3846 Wellpapp, löst;R3;R3 Recycled, incl metal scrap;200101;NEJ;202
202303;05190673    Volvo Personvagnar AB (Göteborg);Röra Byväg;Göteborg;CWT2;3921 Sammansatt avfall, bygg & riv;R1;R1 With energy recovery;170904;NEJ;220
202303;0468801      Volvo Personvagnar AB (Göteborg);Assar Gabrielssons väg 5;Göteborg;Rest. Jacob, kundnr: 0468801;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;70
202303;0468801      Volvo Personvagnar AB (Göteborg);Assar Gabrielssons väg 5;Göteborg;Rest. Jacob, kundnr: 0468801;3922 Organiskt avfall fr. kök;R3;R3 Recycled, incl metal scrap;200108;NEJ;337
202303;03791647    Volvo Personvagnar AB (Göteborg);Assar Gabrielssons väg 9;Göteborg;Byggnad VB;3431 Kontorspapper;R3;R3 Recycled, incl metal scrap;200101;NEJ;40
202303;03791647    Volvo Personvagnar AB (Göteborg);Assar Gabrielssons väg 9;Göteborg;Byggnad VB;3846 Wellpapp, löst;R3;R3 Recycled, incl metal scrap;200101;NEJ;295
202303;05711031    Volvo Personvagnar AB (Göteborg);Karossvägen VCI;Göteborg;Projekt tömning VCI;8244 Grovt-överstort, bygg & riv;R1;R1 With energy recovery;170904;NEJ;5 800
202303;05250022    Volvo Personvagnar AB (Göteborg);Parkering PVBL;Göteborg;Batlab Steg 3;8244 Grovt-överstort, bygg & riv;R1;R1 With energy recovery;170904;NEJ;3 550
202303;05314943    Volvo Personvagnar AB (Göteborg);Utrustningsvägen;Göteborg;Project - TUN Etapp 2;8244 Grovt-överstort, bygg & riv;R1;R1 With energy recovery;170904;NEJ;1 250
202303;0469510      Volvo Personvagnar AB (Göteborg);Miljöstation 2;Göteborg;RA 2:an;3891 LDPE 80/20;R13;R13 Recycled, incl metal scrap;200139;NEJ;3 440
202303;0469510      Volvo Personvagnar AB (Göteborg);Miljöstation 2;Göteborg;RA 2:an;3846 Wellpapp, löst;R3;R3 Recycled, incl metal scrap;200101;NEJ;14 520
202303;05456355    Volvo Personvagnar AB (Göteborg);Designvägen;Göteborg;PV Miljö 1;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;40
202303;05456355    Volvo Personvagnar AB (Göteborg);Designvägen;Göteborg;PV Miljö 1;3284 FTI Pappersförp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;65
202303;05456355    Volvo Personvagnar AB (Göteborg);Designvägen;Göteborg;PV Miljö 1;3431 Kontorspapper;R3;R3 Recycled, incl metal scrap;200101;NEJ;90
202303;0185512      Volvo Personvagnar AB (Göteborg);Gunnar Engellaus;Göteborg;Rest. Emma, kundnr: 0185512;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;70
202303;0185512      Volvo Personvagnar AB (Göteborg);Gunnar Engellaus;Göteborg;Rest. Emma, kundnr: 0185512;3431 Kontorspapper;R3;R3 Recycled, incl metal scrap;200101;NEJ;5
202303;0185512      Volvo Personvagnar AB (Göteborg);Gunnar Engellaus;Göteborg;Rest. Emma, kundnr: 0185512;3846 Wellpapp, löst;R3;R3 Recycled, incl metal scrap;200101;NEJ;70
202303;05119557    Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;FNI - VAK Miljöstation;3440 Tissue;R3;R3 Recycled, incl metal scrap;200101;NEJ;670
202303;05318936    Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;PVV Office Waste;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;30
202303;05318936    Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;PVV Office Waste;3284 FTI Pappersförp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;70
202303;05119540    Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;VAK Godsmottagning;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;110
202303;05119540    Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;VAK Godsmottagning;3284 FTI Pappersförp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;280
202303;0178855      Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;VAK, kundnr: 0178855;3846 Wellpapp, löst;R3;R3 Recycled, incl metal scrap;200101;NEJ;1 250
202303;04395760    Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;VAKVN, Kundnr: 04395760;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;40
202303;0469536      Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg 2;Göteborg;Volvohallen, kundnr: 0469536;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;40
202303;0469536      Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg 2;Göteborg;Volvohallen, kundnr: 0469536;3284 FTI Pappersförp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;20
202303;05177977    Volvo Personvagnar AB (Göteborg);Gustaf Larssons väg;Göteborg;PVS Design Office Waste;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;70
202303;05177977    Volvo Personvagnar AB (Göteborg);Gustaf Larssons väg;Göteborg;PVS Design Office Waste;3284 FTI Pappersförp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;30
202303;0468777      Volvo Personvagnar AB (Göteborg);Gustaf Larssons väg;Göteborg;Rest. Hive Food Market kundnr: 0468777;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;380
202303;05122775    Volvo Personvagnar AB (Göteborg);Gustaf Larssons Väg;Göteborg;SAAN;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;50
